,team,runs,BB,1B,2B,3B,HR,ParkID
2899,"""COL""",7,7,3,2,0,3,"""DEN02"""
2900,"""BOS""",1,0,6,2,0,1,"""LOS03"""
2901,"""LAN""",4,4,1,2,0,1,"""LOS03"""
2902,"""NYN""",4,7,5,1,0,2,"""MIA02"""
2903,"""MIA""",6,3,7,2,0,1,"""MIA02"""
2904,"""PHI""",7,4,10,1,0,2,"""PIT08"""
2905,"""PIT""",8,2,10,3,0,0,"""PIT08"""
2906,"""CIN""",5,3,5,2,0,0,"""WAS11"""
2907,"""WAS""",8,4,4,1,0,2,"""WAS11"""
2908,"""SDN""",0,3,3,1,0,0,"""CLE08"""
2909,"""CLE""",7,1,10,1,0,0,"""CLE08"""
2910,"""CHA""",1,1,5,1,0,1,"""KAN06"""
2911,"""KCA""",7,5,6,0,0,1,"""KAN06"""
2912,"""TBA""",1,1,5,1,0,1,"""NYC21"""
2913,"""NYA""",6,6,6,3,0,0,"""NYC21"""
2914,"""ANA""",3,2,7,0,0,2,"""OAK01"""
2915,"""OAK""",13,4,7,3,1,3,"""OAK01"""
2916,"""HOU""",3,2,5,1,0,0,"""SEA03"""
2917,"""SEA""",0,3,3,1,0,0,"""SEA03"""
2918,"""BAL""",9,1,6,1,0,4,"""ARL03"""
2919,"""TEX""",1,4,0,1,0,1,"""ARL03"""
2920,"""DET""",5,1,4,1,0,2,"""TOR02"""
2921,"""TOR""",4,1,5,0,0,2,"""TOR02"""
2922,"""SLN""",2,2,8,0,0,1,"""ATL03"""
2923,"""ATL""",3,4,5,0,0,1,"""ATL03"""
2924,"""SLN""",9,2,10,1,1,2,"""ATL03"""
2925,"""ATL""",5,0,3,1,1,4,"""ATL03"""
2926,"""ARI""",3,3,4,0,0,2,"""CHI11"""
2927,"""CHN""",0,6,2,2,0,0,"""CHI11"""
2928,"""SFN""",3,1,1,2,1,1,"""DEN02"""
2929,"""COL""",4,4,7,0,0,1,"""DEN02"""
2930,"""BOS""",6,5,4,4,0,2,"""LOS03"""
2931,"""LAN""",7,6,6,4,0,2,"""LOS03"""
2932,"""NYN""",1,5,5,1,0,0,"""MIA02"""
2933,"""MIA""",0,4,4,0,0,0,"""MIA02"""
2934,"""PHI""",1,2,2,1,0,1,"""PIT08"""
2935,"""PIT""",4,1,5,3,0,2,"""PIT08"""
2936,"""CIN""",4,6,5,1,0,1,"""WAS11"""
2937,"""WAS""",5,1,6,2,0,1,"""WAS11"""
2938,"""SDN""",7,3,8,1,0,2,"""CLE08"""
2939,"""CLE""",0,1,0,0,1,0,"""CLE08"""
2940,"""CHA""",1,4,5,2,0,0,"""KAN06"""
2941,"""KCA""",6,3,5,3,1,0,"""KAN06"""
2942,"""MIL""",8,2,10,1,0,0,"""MIN04"""
2943,"""MIN""",4,4,4,2,0,1,"""MIN04"""
2944,"""TBA""",9,5,5,2,0,4,"""NYC21"""
2945,"""NYA""",1,2,2,2,1,0,"""NYC21"""
2946,"""ANA""",2,4,4,2,0,0,"""OAK01"""
2947,"""OAK""",8,4,7,3,0,1,"""OAK01"""
2948,"""HOU""",4,1,4,1,0,2,"""SEA03"""
2949,"""SEA""",2,6,2,0,0,1,"""SEA03"""
2950,"""BAL""",8,9,8,1,0,3,"""ARL03"""
2951,"""TEX""",4,5,4,2,0,0,"""ARL03"""
2952,"""DET""",7,3,7,1,0,1,"""TOR02"""
2953,"""TOR""",3,2,4,1,0,1,"""TOR02"""
2954,"""SLN""",6,3,5,0,0,4,"""ATL03"""
2955,"""ATL""",2,2,6,2,0,1,"""ATL03"""
2956,"""ARI""",1,2,1,0,0,1,"""CHI11"""
2957,"""CHN""",2,5,3,1,0,0,"""CHI11"""
2958,"""SFN""",3,1,5,0,0,2,"""DEN02"""
2959,"""COL""",2,3,2,1,0,1,"""DEN02"""
2960,"""BOS""",6,6,5,3,0,1,"""LOS03"""
2961,"""LAN""",9,1,2,2,0,6,"""LOS03"""
2962,"""NYN""",2,2,8,0,0,0,"""MIA02"""
2963,"""MIA""",4,4,6,1,0,2,"""MIA02"""
2964,"""PHI""",6,3,8,2,0,1,"""PIT08"""
2965,"""PIT""",0,1,6,0,0,0,"""PIT08"""
2966,"""CIN""",2,1,1,2,0,2,"""WAS11"""
2967,"""WAS""",5,3,7,1,0,1,"""WAS11"""
2968,"""SDN""",2,3,6,2,0,0,"""CLE08"""
2969,"""CLE""",1,2,2,0,0,0,"""CLE08"""
2970,"""CHA""",1,0,3,0,0,0,"""KAN06"""
2971,"""KCA""",4,2,10,0,0,0,"""KAN06"""
2972,"""MIL""",8,1,5,2,0,4,"""MIN04"""
2973,"""MIN""",7,7,3,2,0,3,"""MIN04"""
2974,"""TBA""",6,2,2,1,0,4,"""NYC21"""
2975,"""NYA""",4,6,7,1,0,1,"""NYC21"""
2976,"""ANA""",8,4,13,1,0,1,"""OAK01"""
2977,"""OAK""",5,7,4,3,0,1,"""OAK01"""
2978,"""HOU""",4,1,4,2,1,2,"""SEA03"""
2979,"""SEA""",6,2,4,2,1,2,"""SEA03"""
2980,"""BAL""",2,4,2,2,0,1,"""ARL03"""
2981,"""TEX""",3,3,5,0,0,1,"""ARL03"""
2982,"""DET""",4,4,4,1,0,1,"""TOR02"""
2983,"""TOR""",5,2,7,2,0,2,"""TOR02"""
2984,"""CIN""",4,2,5,2,1,1,"""ATL03"""
2985,"""ATL""",1,5,3,0,0,0,"""ATL03"""
2986,"""MIL""",1,6,1,3,0,1,"""CHI11"""
2987,"""CHN""",3,3,7,0,0,1,"""CHI11"""
2988,"""BOS""",8,1,7,3,1,2,"""DEN02"""
2989,"""COL""",9,7,10,3,0,2,"""DEN02"""
2990,"""SFN""",2,5,4,0,0,1,"""LOS03"""
2991,"""LAN""",3,3,4,1,0,1,"""LOS03"""
2992,"""NYN""",6,5,7,0,1,3,"""MIA02"""
2993,"""MIA""",4,6,5,2,0,2,"""MIA02"""
2994,"""SLN""",1,2,6,0,0,1,"""PIT08"""
2995,"""PIT""",2,2,6,2,0,0,"""PIT08"""
2996,"""DET""",8,1,5,4,1,2,"""CLE08"""
2997,"""CLE""",2,2,10,2,0,0,"""CLE08"""
2998,"""ARI""",4,5,4,3,0,1,"""KAN06"""
2999,"""KCA""",10,1,9,2,1,3,"""KAN06"""
3000,"""PHI""",2,1,3,0,0,1,"""MIN04"""
3001,"""MIN""",7,5,8,4,0,0,"""MIN04"""
3002,"""TBA""",1,2,2,0,0,1,"""NYC21"""
3003,"""NYA""",9,3,9,1,0,5,"""NYC21"""
3004,"""HOU""",0,2,7,1,0,0,"""OAK01"""
3005,"""OAK""",4,1,6,2,0,0,"""OAK01"""
3006,"""ANA""",3,4,3,1,0,0,"""SEA03"""
3007,"""SEA""",1,1,4,0,0,0,"""SEA03"""
3008,"""CHA""",3,3,3,2,0,2,"""ARL03"""
3009,"""TEX""",4,5,3,1,0,2,"""ARL03"""
3010,"""MIL""",1,4,7,0,0,0,"""CHI11"""
3011,"""CHN""",0,3,6,1,0,0,"""CHI11"""
3012,"""BOS""",6,6,5,4,0,2,"""DEN02"""
3013,"""COL""",0,1,5,2,0,0,"""DEN02"""
3014,"""SFN""",2,6,4,0,0,1,"""LOS03"""
3015,"""LAN""",5,6,7,2,0,0,"""LOS03"""
3016,"""BAL""",3,2,9,0,0,0,"""MIA02"""
3017,"""MIA""",6,1,8,1,0,1,"""MIA02"""
3018,"""SLN""",2,0,2,1,0,1,"""PIT08"""
3019,"""PIT""",1,3,5,2,0,0,"""PIT08"""
3020,"""SDN""",4,3,6,1,0,2,"""WAS11"""
3021,"""WAS""",0,0,3,3,0,0,"""WAS11"""
3022,"""DET""",4,3,2,3,0,1,"""CLE08"""
3023,"""CLE""",5,3,5,3,0,3,"""CLE08"""
3024,"""ARI""",6,2,5,1,1,1,"""KAN06"""
3025,"""KCA""",2,3,5,2,0,0,"""KAN06"""
3026,"""PHI""",3,3,4,2,0,0,"""MIN04"""
3027,"""MIN""",0,5,2,1,0,0,"""MIN04"""
3028,"""NYN""",3,2,4,4,0,1,"""NYC21"""
3029,"""NYA""",2,8,3,1,0,1,"""NYC21"""
3030,"""HOU""",2,0,4,3,0,2,"""OAK01"""
3031,"""OAK""",8,2,4,3,1,5,"""OAK01"""
3032,"""ANA""",5,2,4,0,0,0,"""SEA03"""
3033,"""SEA""",1,5,2,1,0,0,"""SEA03"""
3034,"""CHA""",2,0,2,2,0,1,"""ARL03"""
3035,"""TEX""",3,4,5,1,0,0,"""ARL03"""
3036,"""TBA""",4,8,2,1,0,1,"""TOR02"""
3037,"""TOR""",2,1,4,0,0,2,"""TOR02"""
3038,"""CIN""",9,3,5,4,1,2,"""ATL03"""
3039,"""ATL""",4,3,9,1,0,0,"""ATL03"""
3040,"""MIL""",3,4,9,1,0,0,"""CHI11"""
3041,"""CHN""",2,1,4,1,0,1,"""CHI11"""
3042,"""BOS""",7,2,6,3,1,1,"""DEN02"""
3043,"""COL""",20,2,13,4,0,4,"""DEN02"""
3044,"""SFN""",8,9,7,1,0,1,"""LOS03"""
3045,"""LAN""",3,2,3,2,0,0,"""LOS03"""
3046,"""BAL""",3,6,3,1,0,0,"""MIA02"""
3047,"""MIA""",6,4,7,1,0,1,"""MIA02"""
3048,"""SLN""",0,9,5,1,0,0,"""PIT08"""
3049,"""PIT""",5,4,2,2,0,1,"""PIT08"""
3050,"""SDN""",12,4,14,3,1,2,"""WAS11"""
3051,"""WAS""",3,2,4,0,1,1,"""WAS11"""
3052,"""DET""",1,2,1,0,0,1,"""CLE08"""
3053,"""CLE""",2,4,4,0,0,0,"""CLE08"""
3054,"""ARI""",8,3,3,3,0,4,"""KAN06"""
3055,"""KCA""",6,3,9,2,1,0,"""KAN06"""
3056,"""PHI""",4,4,5,3,0,1,"""MIN04"""
3057,"""MIN""",5,5,4,3,1,1,"""MIN04"""
3058,"""NYN""",12,4,6,3,0,5,"""NYC21"""
3059,"""NYA""",3,5,2,2,0,2,"""NYC21"""
3060,"""HOU""",8,1,6,4,0,1,"""OAK01"""
3061,"""OAK""",1,2,7,2,0,0,"""OAK01"""
3062,"""ANA""",2,2,9,0,0,0,"""SEA03"""
3063,"""SEA""",1,4,4,1,0,1,"""SEA03"""
3064,"""CHA""",2,0,3,0,0,1,"""ARL03"""
3065,"""TEX""",10,4,9,2,1,3,"""ARL03"""
3066,"""TBA""",3,4,2,2,0,0,"""TOR02"""
3067,"""TOR""",6,2,6,1,0,1,"""TOR02"""
3068,"""SFN""",4,4,7,3,1,0,"""LOS03"""
3069,"""LAN""",6,3,9,3,0,2,"""LOS03"""
3070,"""BAL""",7,2,8,1,0,3,"""MIA02"""
3071,"""MIA""",6,3,6,2,0,1,"""MIA02"""
3072,"""ATL""",2,3,6,1,0,0,"""NYC20"""
3073,"""NYN""",3,2,2,0,0,1,"""NYC20"""
3074,"""SDN""",3,3,4,2,0,0,"""WAS11"""
3075,"""WAS""",0,3,0,0,0,0,"""WAS11"""
3076,"""OAK""",6,2,3,3,0,3,"""ANA01"""
3077,"""ANA""",5,2,4,3,0,0,"""ANA01"""
3078,"""DET""",3,2,6,1,0,1,"""CLE08"""
3079,"""CLE""",0,1,1,3,0,0,"""CLE08"""
3080,"""CHA""",1,2,4,1,0,0,"""ARL03"""
3081,"""TEX""",2,3,8,1,0,1,"""ARL03"""
3082,"""TBA""",13,6,10,5,0,1,"""TOR02"""
3083,"""TOR""",0,3,1,1,0,0,"""TOR02"""
3084,"""PIT""",3,3,5,2,0,0,"""PHO01"""
3085,"""ARI""",4,4,6,1,1,1,"""PHO01"""
3086,"""MIA""",6,5,7,1,0,3,"""MIL06"""
3087,"""MIL""",2,1,3,3,0,1,"""MIL06"""
3088,"""ATL""",4,2,4,0,0,3,"""NYC20"""
3089,"""NYN""",8,4,4,1,0,3,"""NYC20"""
3090,"""CLE""",3,3,9,0,0,0,"""PHI13"""
3091,"""PHI""",1,2,4,1,0,1,"""PHI13"""
3092,"""COL""",4,3,3,1,1,0,"""SFO03"""
3093,"""SFN""",11,5,8,0,2,4,"""SFO03"""
3094,"""WAS""",10,8,7,3,1,0,"""STL10"""
3095,"""SLN""",8,2,7,1,0,3,"""STL10"""
3096,"""OAK""",5,5,4,1,0,2,"""ANA01"""
3097,"""ANA""",4,3,5,1,0,2,"""ANA01"""
3098,"""SDN""",6,0,9,2,0,2,"""BAL12"""
3099,"""BAL""",4,4,4,2,0,2,"""BAL12"""
3100,"""NYA""",7,3,8,2,0,3,"""BOS07"""
3101,"""BOS""",9,5,8,5,0,1,"""BOS07"""
3102,"""SEA""",10,6,4,3,0,4,"""CHI12"""
3103,"""CHA""",0,3,4,3,0,0,"""CHI12"""
3104,"""MIN""",9,4,8,1,0,4,"""DET05"""
3105,"""DET""",3,2,6,1,0,1,"""DET05"""
3106,"""LAN""",0,2,5,1,0,0,"""HOU03"""
3107,"""HOU""",5,2,6,3,0,2,"""HOU03"""
3108,"""CHN""",0,2,3,1,0,0,"""KAN06"""
3109,"""KCA""",6,1,9,0,0,1,"""KAN06"""
3110,"""CIN""",3,3,1,2,0,0,"""STP01"""
3111,"""TBA""",2,2,5,2,0,0,"""STP01"""
3112,"""TEX""",5,3,9,0,0,1,"""TOR02"""
3113,"""TOR""",6,4,7,5,0,0,"""TOR02"""
3114,"""PIT""",5,1,5,1,1,1,"""PHO01"""
3115,"""ARI""",9,4,10,0,1,2,"""PHO01"""
3116,"""MIA""",7,5,6,3,1,1,"""MIL06"""
3117,"""MIL""",3,3,7,0,0,1,"""MIL06"""
3118,"""ATL""",4,3,2,1,0,3,"""NYC20"""
3119,"""NYN""",0,0,2,2,0,0,"""NYC20"""
3120,"""CLE""",0,1,4,0,0,0,"""PHI13"""
3121,"""PHI""",8,2,6,2,0,4,"""PHI13"""
3122,"""COL""",1,3,1,2,0,1,"""SFO03"""
3123,"""SFN""",4,4,2,2,1,1,"""SFO03"""
3124,"""COL""",0,3,4,0,0,0,"""SFO03"""
3125,"""SFN""",5,0,5,4,1,1,"""SFO03"""
3126,"""WAS""",14,8,11,4,0,1,"""STL10"""
3127,"""SLN""",3,3,7,0,0,1,"""STL10"""
3128,"""OAK""",3,3,6,0,0,1,"""ANA01"""
3129,"""ANA""",1,3,1,2,0,1,"""ANA01"""
3130,"""SDN""",9,2,10,2,1,1,"""BAL12"""
3131,"""BAL""",4,2,5,1,0,1,"""BAL12"""
3132,"""NYA""",11,5,7,6,0,3,"""BOS07"""
3133,"""BOS""",8,5,6,4,0,3,"""BOS07"""
3134,"""SEA""",6,7,6,2,1,3,"""CHI12"""
3135,"""CHA""",3,1,5,4,0,0,"""CHI12"""
3136,"""MIN""",2,2,4,1,0,1,"""DET05"""
3137,"""DET""",7,3,3,1,1,2,"""DET05"""
3138,"""LAN""",6,6,4,1,0,2,"""HOU03"""
3139,"""HOU""",7,2,10,0,1,1,"""HOU03"""
3140,"""CHN""",9,3,6,0,1,2,"""KAN06"""
3141,"""KCA""",4,1,5,3,0,1,"""KAN06"""
3142,"""CIN""",0,2,4,0,0,0,"""STP01"""
3143,"""TBA""",4,4,2,4,0,2,"""STP01"""
3144,"""TEX""",3,3,2,1,1,0,"""TOR02"""
3145,"""TOR""",7,4,9,5,0,1,"""TOR02"""
3146,"""PIT""",6,7,4,2,0,1,"""PHO01"""
3147,"""ARI""",5,3,0,1,2,2,"""PHO01"""
3148,"""MIA""",2,3,3,2,1,1,"""MIL06"""
3149,"""MIL""",6,5,5,1,1,2,"""MIL06"""
3150,"""ATL""",9,3,4,0,0,4,"""NYC20"""
3151,"""NYN""",2,3,2,4,0,1,"""NYC20"""
3152,"""CLE""",4,1,6,1,0,2,"""PHI13"""
3153,"""PHI""",3,5,3,0,0,2,"""PHI13"""
3154,"""COL""",4,1,6,2,0,1,"""SFO03"""
3155,"""SFN""",5,3,9,2,1,1,"""SFO03"""
3156,"""WAS""",3,1,5,3,1,0,"""STL10"""
3157,"""SLN""",4,3,4,0,1,2,"""STL10"""
3158,"""OAK""",6,3,4,3,0,0,"""ANA01"""
3159,"""ANA""",8,7,8,1,0,1,"""ANA01"""
3160,"""SDN""",6,3,7,2,0,1,"""BAL12"""
3161,"""BAL""",8,8,7,1,1,0,"""BAL12"""
3162,"""NYA""",8,7,5,5,0,0,"""BOS07"""
3163,"""BOS""",2,2,4,0,1,2,"""BOS07"""
3164,"""SEA""",6,4,5,2,0,1,"""CHI12"""
3165,"""CHA""",3,1,4,2,0,1,"""CHI12"""
3166,"""MIN""",5,3,9,3,0,0,"""DET05"""
3167,"""DET""",0,3,1,0,0,0,"""DET05"""
3168,"""LAN""",6,7,5,0,0,3,"""HOU03"""
3169,"""HOU""",2,3,0,3,0,1,"""HOU03"""
3170,"""CHN""",7,3,7,4,0,1,"""KAN06"""
3171,"""KCA""",3,1,3,1,0,1,"""KAN06"""
3172,"""CIN""",1,1,6,0,0,0,"""STP01"""
3173,"""TBA""",2,4,3,0,0,0,"""STP01"""
3174,"""TEX""",3,0,7,2,0,1,"""TOR02"""
3175,"""TOR""",7,2,5,2,0,2,"""TOR02"""
3176,"""WAS""",8,5,11,3,0,1,"""PHO01"""
3177,"""ARI""",9,3,9,2,1,2,"""PHO01"""
3178,"""CHN""",1,2,2,0,0,1,"""CIN09"""
3179,"""CIN""",7,1,3,3,0,3,"""CIN09"""
3180,"""ATL""",3,3,1,0,0,3,"""MIL06"""
3181,"""MIL""",8,2,7,0,1,3,"""MIL06"""
3182,"""MIN""",2,2,6,2,0,1,"""NYC20"""
3183,"""NYN""",15,7,12,4,0,1,"""NYC20"""
3184,"""NYA""",14,5,5,2,1,6,"""PHI13"""
3185,"""PHI""",4,4,7,0,0,1,"""PHI13"""
3186,"""TEX""",6,2,9,3,0,1,"""STL10"""
3187,"""SLN""",3,0,6,0,0,1,"""STL10"""
3188,"""TOR""",5,0,10,1,0,2,"""BAL12"""
3189,"""BAL""",11,8,7,4,0,2,"""BAL12"""
3190,"""TOR""",8,7,7,5,0,1,"""BAL12"""
3191,"""BAL""",4,2,5,2,0,2,"""BAL12"""
3192,"""SEA""",7,2,6,2,0,2,"""BOS07"""
3193,"""BOS""",14,1,5,8,0,3,"""BOS07"""
3194,"""KCA""",8,2,9,3,0,3,"""CHI12"""
3195,"""CHA""",5,1,7,3,0,1,"""CHI12"""
3196,"""CLE""",8,1,4,2,0,3,"""DET05"""
3197,"""DET""",4,5,6,1,0,1,"""DET05"""
3198,"""PIT""",5,5,2,2,0,2,"""HOU03"""
3199,"""HOU""",3,6,8,1,0,0,"""HOU03"""
3200,"""WAS""",0,2,4,0,0,0,"""PHO01"""
3201,"""ARI""",17,3,13,6,0,3,"""PHO01"""
3202,"""CHN""",3,5,4,2,0,1,"""CIN09"""
3203,"""CIN""",6,4,7,4,0,1,"""CIN09"""
3204,"""ATL""",5,4,11,2,0,1,"""MIL06"""
3205,"""MIL""",1,2,4,2,0,0,"""MIL06"""
3206,"""MIN""",0,2,2,0,0,0,"""NYC20"""
3207,"""NYN""",2,1,3,1,0,1,"""NYC20"""
3208,"""NYA""",7,6,7,2,0,2,"""PHI13"""
3209,"""PHI""",6,5,7,1,0,1,"""PHI13"""
3210,"""LAN""",5,5,5,1,0,1,"""SAN02"""
3211,"""SDN""",6,3,4,2,0,3,"""SAN02"""
3212,"""OAK""",5,3,5,1,0,4,"""SFO03"""
3213,"""SFN""",2,3,3,2,0,0,"""SFO03"""
3214,"""TEX""",1,1,3,0,0,1,"""STL10"""
3215,"""SLN""",8,3,4,3,0,2,"""STL10"""
3216,"""COL""",7,2,4,1,0,2,"""ANA01"""
3217,"""ANA""",10,3,9,4,0,1,"""ANA01"""
3218,"""TOR""",2,3,4,1,0,0,"""BAL12"""
3219,"""BAL""",6,5,8,1,0,2,"""BAL12"""
3220,"""SEA""",10,3,6,3,0,1,"""BOS07"""
3221,"""BOS""",6,1,6,4,0,1,"""BOS07"""
3222,"""KCA""",4,5,2,1,0,1,"""CHI12"""
3223,"""CHA""",3,2,5,0,1,1,"""CHI12"""
3224,"""CLE""",5,0,3,2,0,3,"""DET05"""
3225,"""DET""",0,2,4,0,0,0,"""DET05"""
3226,"""PIT""",6,4,9,1,0,1,"""HOU03"""
3227,"""HOU""",2,1,9,0,0,1,"""HOU03"""
3228,"""MIA""",3,1,6,2,0,2,"""STP01"""
3229,"""TBA""",9,5,6,4,0,1,"""STP01"""
3230,"""WAS""",4,5,6,4,0,0,"""PHO01"""
3231,"""ARI""",5,1,8,3,1,0,"""PHO01"""
3232,"""CHN""",13,2,7,9,0,1,"""CIN09"""
3233,"""CIN""",4,4,2,3,0,1,"""CIN09"""
3234,"""ATL""",6,4,4,0,0,4,"""MIL06"""
3235,"""MIL""",2,4,6,2,0,0,"""MIL06"""
3236,"""MIN""",8,4,5,3,0,2,"""NYC20"""
3237,"""NYN""",3,4,4,1,0,1,"""NYC20"""
3238,"""NYA""",6,2,7,1,0,1,"""PHI13"""
3239,"""PHI""",5,3,5,2,1,1,"""PHI13"""
3240,"""LAN""",1,3,2,1,0,0,"""SAN02"""
3241,"""SDN""",8,3,9,2,0,1,"""SAN02"""
3242,"""OAK""",0,1,5,0,0,0,"""SFO03"""
3243,"""SFN""",1,2,2,2,0,0,"""SFO03"""
3244,"""TEX""",1,1,4,1,0,0,"""STL10"""
3245,"""SLN""",10,1,12,2,0,0,"""STL10"""
3246,"""COL""",2,1,5,2,0,1,"""ANA01"""
3247,"""ANA""",1,1,5,0,0,1,"""ANA01"""
3248,"""TOR""",4,4,3,3,0,1,"""BAL12"""
3249,"""BAL""",10,7,8,1,2,2,"""BAL12"""
3250,"""SEA""",2,5,5,1,0,1,"""BOS07"""
3251,"""BOS""",3,3,7,3,0,0,"""BOS07"""
3252,"""KCA""",10,4,12,2,0,2,"""CHI12"""
3253,"""CHA""",3,0,4,2,0,0,"""CHI12"""
3254,"""PIT""",4,0,7,1,0,1,"""HOU03"""
3255,"""HOU""",5,1,2,1,0,1,"""HOU03"""
3256,"""MIA""",6,1,4,2,0,2,"""STP01"""
3257,"""TBA""",2,2,3,1,2,1,"""STP01"""
3258,"""MIA""",2,4,6,0,0,0,"""ATL03"""
3259,"""ATL""",4,1,3,1,0,3,"""ATL03"""
3260,"""SLN""",4,0,9,1,0,2,"""CHI11"""
3261,"""CHN""",5,1,4,3,0,2,"""CHI11"""
3262,"""COL""",5,3,3,1,0,2,"""ANA01"""
3263,"""ANA""",4,2,6,1,0,2,"""ANA01"""
3264,"""BAL""",3,2,2,2,0,1,"""CLE08"""
3265,"""CLE""",10,5,4,4,0,3,"""CLE08"""
3266,"""KCA""",7,1,5,2,0,3,"""DET05"""
3267,"""DET""",1,2,4,0,0,0,"""DET05"""
3268,"""MIA""",3,1,6,0,0,2,"""ATL03"""
3269,"""ATL""",5,5,2,1,1,1,"""ATL03"""
3270,"""SLN""",3,9,4,0,0,0,"""CHI11"""
3271,"""CHN""",6,1,4,1,1,2,"""CHI11"""
3272,"""SFN""",3,1,6,1,0,2,"""CIN09"""
3273,"""CIN""",0,3,0,0,0,0,"""CIN09"""
3274,"""ARI""",9,4,3,2,1,5,"""PIT08"""
3275,"""PIT""",8,3,10,3,0,0,"""PIT08"""
3276,"""COL""",5,4,6,1,0,1,"""SAN02"""
3277,"""SDN""",2,2,1,2,0,2,"""SAN02"""
3278,"""MIL""",8,6,7,3,0,1,"""WAS11"""
3279,"""WAS""",3,1,8,1,0,1,"""WAS11"""
3280,"""NYN""",5,2,11,1,0,1,"""ANA01"""
3281,"""ANA""",1,2,6,0,0,0,"""ANA01"""
3282,"""BAL""",4,6,4,0,0,0,"""CLE08"""
3283,"""CLE""",8,6,9,1,0,0,"""CLE08"""
3284,"""KCA""",9,2,11,2,0,1,"""DET05"""
3285,"""DET""",2,5,2,0,0,1,"""DET05"""
3286,"""TBA""",2,5,3,1,0,1,"""HOU03"""
3287,"""HOU""",3,1,7,3,0,0,"""HOU03"""
3288,"""CHA""",2,3,2,0,0,1,"""MIN04"""
3289,"""MIN""",10,6,3,3,0,3,"""MIN04"""
3290,"""TOR""",8,3,9,3,1,0,"""NYC21"""
3291,"""NYA""",5,4,5,3,0,2,"""NYC21"""
3292,"""LAN""",5,4,3,1,0,2,"""OAK01"""
3293,"""OAK""",6,1,6,1,1,3,"""OAK01"""
3294,"""PHI""",2,1,6,2,1,0,"""SEA03"""
3295,"""SEA""",10,6,5,0,0,4,"""SEA03"""
3296,"""BOS""",11,3,10,2,1,3,"""ARL03"""
3297,"""TEX""",6,1,3,1,0,4,"""ARL03"""
3298,"""MIA""",4,4,7,2,0,1,"""ATL03"""
3299,"""ATL""",3,5,6,0,0,1,"""ATL03"""
3300,"""SLN""",5,1,6,1,1,1,"""CHI11"""
3301,"""CHN""",4,1,3,0,1,1,"""CHI11"""
3302,"""SFN""",4,1,1,1,0,3,"""CIN09"""
3303,"""CIN""",6,2,3,1,0,4,"""CIN09"""
3304,"""ARI""",2,4,4,2,0,0,"""PIT08"""
3305,"""PIT""",4,3,3,1,0,2,"""PIT08"""
3306,"""COL""",2,0,2,1,0,2,"""SAN02"""
3307,"""SDN""",3,1,4,1,0,0,"""SAN02"""
3308,"""MIL""",4,1,5,1,0,1,"""WAS11"""
3309,"""WAS""",6,1,7,2,0,1,"""WAS11"""
3310,"""NYN""",4,4,5,2,0,1,"""ANA01"""
3311,"""ANA""",5,3,7,1,0,1,"""ANA01"""
3312,"""BAL""",7,2,9,5,1,0,"""CLE08"""
3313,"""CLE""",4,2,3,1,0,2,"""CLE08"""
3314,"""KCA""",5,1,6,1,0,2,"""DET05"""
3315,"""DET""",6,4,4,5,1,1,"""DET05"""
3316,"""TBA""",6,3,8,2,0,3,"""HOU03"""
3317,"""HOU""",1,1,3,1,0,1,"""HOU03"""
3318,"""CHA""",2,2,1,0,1,1,"""MIN04"""
3319,"""MIN""",6,7,5,0,1,2,"""MIN04"""
3320,"""TOR""",3,3,6,1,0,1,"""NYC21"""
3321,"""NYA""",8,5,7,0,0,3,"""NYC21"""
3322,"""LAN""",10,6,12,2,0,0,"""OAK01"""
3323,"""OAK""",0,1,5,1,0,0,"""OAK01"""
3324,"""PHI""",5,5,6,2,0,0,"""SEA03"""
3325,"""SEA""",6,6,4,3,0,1,"""SEA03"""
3326,"""BOS""",4,3,7,2,0,2,"""ARL03"""
3327,"""TEX""",7,4,10,1,0,2,"""ARL03"""
3328,"""MIA""",7,6,8,0,0,1,"""ATL03"""
3329,"""ATL""",0,3,5,1,0,0,"""ATL03"""
3330,"""SLN""",2,2,3,1,0,1,"""CHI11"""
3331,"""CHN""",6,4,7,2,0,2,"""CHI11"""
3332,"""SFN""",8,2,6,3,0,3,"""CIN09"""
3333,"""CIN""",2,2,2,0,0,2,"""CIN09"""
3334,"""ARI""",6,6,6,0,1,2,"""PIT08"""
3335,"""PIT""",5,3,5,4,1,0,"""PIT08"""
3336,"""COL""",2,2,3,0,0,2,"""SAN02"""
3337,"""SDN""",10,6,4,5,0,3,"""SAN02"""
3338,"""MIL""",3,3,5,1,0,1,"""WAS11"""
3339,"""WAS""",4,2,6,1,1,1,"""WAS11"""
3340,"""NYN""",2,4,4,1,0,0,"""ANA01"""
3341,"""ANA""",3,4,2,1,1,0,"""ANA01"""
3342,"""BAL""",9,4,9,4,0,2,"""CLE08"""
3343,"""CLE""",5,3,8,1,0,1,"""CLE08"""
3344,"""KCA""",3,2,7,1,0,1,"""DET05"""
3345,"""DET""",2,4,8,0,1,0,"""DET05"""
3346,"""TBA""",1,4,3,3,0,0,"""HOU03"""
3347,"""HOU""",0,3,3,0,0,0,"""HOU03"""
3348,"""CHA""",7,6,7,4,0,1,"""MIN04"""
3349,"""MIN""",13,9,8,4,1,1,"""MIN04"""
3350,"""TOR""",3,3,4,3,0,0,"""NYC21"""
3351,"""NYA""",4,7,8,1,0,1,"""NYC21"""
